ID,Experience,Income,Age,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,ZIP Code,Online,Personal Loan
3017,23,78,48,4,3.6,3,0,0,0,0,91423,TRUE,0
3018,32,68,57,2,3.7,1,184,0,0,0,90041,FALSE,0
3019,32,49,58,1,1.4,1,99,1,0,0,94005,TRUE,0
3020,33,39,58,2,2.3,3,0,0,0,0,94132,TRUE,0
3021,20,151,44,1,3.5,1,392,0,0,0,95193,TRUE,0
3022,28,159,54,2,0.5,1,461,0,0,0,90245,TRUE,0
3023,33,89,59,4,1.9,2,0,1,0,0,94608,TRUE,0
3024,37,105,63,4,1.7,3,244,1,0,0,92694,FALSE,0
3025,35,78,61,2,2,1,0,1,0,0,90840,TRUE,0
3026,32,128,58,2,2.7,1,344,0,0,0,94609,FALSE,0
3027,20,81,44,4,0.8,1,228,1,0,0,90254,FALSE,0
3028,29,50,53,4,0.1,3,152,0,0,0,93305,TRUE,0
3029,39,38,63,3,0.1,3,178,1,0,0,92624,TRUE,0
3030,17,119,41,2,6.1,1,263,0,1,0,94960,TRUE,0
3031,26,110,50,3,1.8,2,0,0,0,0,94509,TRUE,0
3032,25,29,51,1,1.4,3,102,1,0,0,90212,FALSE,0
3033,22,19,47,1,0.4,3,0,0,0,0,94590,TRUE,0
3034,19,130,43,2,4.7,3,221,1,0,0,90630,FALSE,1
3035,21,38,46,1,2.4,1,130,0,0,0,90024,TRUE,0
3036,24,31,50,1,0.3,3,0,0,0,0,95054,FALSE,0
3037,9,14,33,4,0.7,2,105,0,0,0,91320,TRUE,0
3038,2,158,27,3,0.4,2,0,0,0,1,95060,TRUE,1
3039,8,39,34,4,0.2,1,115,0,0,0,92124,TRUE,0
3040,9,141,34,2,4.9,3,0,1,0,0,95616,FALSE,1
3041,2,33,28,3,1,1,167,0,0,0,95814,TRUE,0
3042,5,92,29,2,0.6,1,0,0,0,0,95006,TRUE,0
3043,26,78,52,3,3,2,0,0,0,0,94301,FALSE,0
3044,22,42,47,3,2.7,2,0,1,0,0,91754,TRUE,0
3045,16,15,41,2,0.3,2,83,0,0,0,94124,FALSE,0
3046,32,48,58,1,2.8,2,0,0,0,0,91768,TRUE,0
3047,12,63,37,3,2.3,1,0,0,0,0,95630,TRUE,0
3048,33,149,57,1,4.7,1,0,0,1,0,95060,FALSE,0
3049,39,49,63,1,0.8,1,103,0,0,0,90275,TRUE,0
3050,35,125,60,2,3.9,1,0,0,0,0,94720,FALSE,0
3051,25,58,50,1,1.3,2,0,0,0,0,92131,TRUE,0
3052,35,48,60,3,1.5,1,0,0,0,0,94538,TRUE,0
3053,30,75,54,2,3.2,3,0,1,0,0,94720,FALSE,0
3054,4,114,28,2,0.2,1,0,0,0,0,92521,TRUE,0
3055,21,134,45,4,5.5,2,0,1,0,1,92697,TRUE,1
3056,2,111,28,4,2.3,3,0,0,0,0,94305,TRUE,0
3057,29,62,54,4,3.8,2,149,0,0,0,94301,TRUE,0
3058,18,45,42,1,0.7,1,0,0,1,0,95616,TRUE,0
3059,4,113,30,2,0.2,1,0,0,0,0,90064,TRUE,0
3060,36,128,61,1,2.6,1,0,0,0,0,94550,TRUE,0
3061,38,168,64,4,5.7,3,0,0,0,0,94061,TRUE,1
3062,13,81,38,1,4,3,206,0,1,0,90095,TRUE,0
3063,14,75,39,1,0.1,2,297,1,0,0,92521,FALSE,0
3064,29,21,54,4,0.1,3,0,0,0,0,95841,FALSE,0
3065,33,83,59,3,4.4,1,0,0,0,0,94701,TRUE,0
3066,15,121,39,1,3.5,1,368,0,1,0,92354,TRUE,0
3067,33,40,63,4,1.67,3,0,0,0,0,91320,TRUE,0
3068,5,101,31,1,2.9,3,170,0,1,0,94501,FALSE,0
3069,26,90,56,2,4.5,3,0,0,0,0,92120,FALSE,0
3070,20,68,47,1,2.67,2,0,1,0,0,91320,TRUE,0
3071,3,74,28,2,1.8,2,221,0,1,0,91330,FALSE,0
3072,8,74,32,4,0.1,2,257,1,0,0,93023,FALSE,0
3073,30,51,54,2,3.2,3,0,0,0,0,92821,FALSE,0
3074,5,149,29,1,1.5,1,0,0,0,0,94611,TRUE,0
3075,15,31,39,1,1.4,3,88,1,0,0,95039,TRUE,0
3076,0,85,26,2,1.6,3,0,0,0,0,95616,FALSE,0
3077,-1,62,29,2,1.75,3,0,1,0,0,92672,FALSE,0
3078,21,44,46,1,0.3,1,110,0,1,0,95112,TRUE,0
3079,13,63,38,3,0.5,3,190,1,1,1,92325,TRUE,0
3080,31,23,55,2,0.3,1,0,1,0,0,95616,TRUE,0
3081,22,40,48,3,2.2,2,87,0,0,0,94063,TRUE,0
3082,10,78,36,2,4.5,3,204,1,0,0,95064,TRUE,0
3083,13,40,39,3,0.9,3,129,0,0,0,92122,TRUE,0
3084,16,78,40,4,2.4,1,0,0,1,1,90720,TRUE,0
3085,0,129,26,3,0.7,2,0,0,0,0,90028,FALSE,1
3086,29,71,55,3,0.3,2,0,1,0,0,91311,FALSE,0
3087,35,23,61,3,0.3,3,0,0,0,0,94720,TRUE,0
3088,33,15,57,2,0.3,1,0,0,0,0,94303,TRUE,0
3089,31,28,56,1,1.3,1,138,1,0,0,94720,FALSE,0
3090,5,23,31,3,1,1,95,0,0,0,94110,FALSE,0
3091,31,19,61,1,1.5,3,0,0,0,0,91109,TRUE,0
3092,32,42,58,3,1.4,3,158,1,0,0,95020,FALSE,0
3093,18,113,43,2,0.4,1,325,0,1,0,90036,FALSE,0
3094,5,34,29,4,0.4,2,0,1,0,0,90717,FALSE,0
3095,23,19,50,1,0.5,2,104,1,0,0,90272,FALSE,0
3096,25,43,49,1,1.6,2,0,1,0,0,94109,TRUE,0
3097,18,179,43,3,1.2,1,0,0,1,1,94108,TRUE,1
3098,32,44,58,3,2.2,3,0,0,0,0,92182,FALSE,0
3099,16,21,41,2,0.1,2,0,0,0,0,92024,FALSE,0
3100,40,115,65,1,2.5,1,174,1,0,0,92647,FALSE,0
3101,27,81,52,4,3.8,2,0,1,0,0,90024,FALSE,0
3102,31,91,55,2,2.8,1,0,0,0,0,93555,FALSE,0
3103,25,30,49,4,0.9,2,0,1,0,0,90095,FALSE,0
3104,22,55,52,3,1.4,3,0,0,0,0,92129,TRUE,0
3105,31,48,56,2,2.1,3,0,1,0,0,91775,FALSE,0
3106,4,23,30,4,0.3,2,121,0,0,0,94122,FALSE,0
3107,10,21,36,3,0.1,2,0,0,0,0,92084,FALSE,0
3108,17,55,41,2,1.7,1,0,0,0,0,92374,FALSE,0
3109,15,21,42,3,1,2,0,0,0,0,95678,TRUE,0
3110,34,40,60,3,2.2,3,0,0,1,0,93940,TRUE,0
3111,20,30,44,4,0.3,1,0,1,0,0,95020,FALSE,0
3112,9,78,34,3,0.6,2,0,0,0,0,90095,TRUE,0
3113,32,65,56,2,3.2,3,0,0,0,0,92677,TRUE,0
3114,5,50,31,4,2.1,3,209,0,0,0,91330,TRUE,0
3115,4,55,29,4,2,2,0,0,1,0,90024,TRUE,0
3116,5,111,31,2,0.2,1,0,0,0,0,94305,FALSE,0
3117,10,21,36,3,0.1,2,0,1,0,0,92008,FALSE,0
3118,16,65,42,3,0.5,3,256,0,0,0,92614,TRUE,0
3119,39,114,64,1,0.8,3,0,0,0,0,90095,TRUE,0
3120,36,54,61,3,0.9,3,179,0,0,0,91320,TRUE,0
3121,11,75,35,2,1.7,2,0,0,0,0,94542,TRUE,0
3122,2,13,28,4,0.4,1,0,1,0,0,91791,FALSE,0
3123,14,54,38,2,0.6,3,218,0,0,0,90095,FALSE,0
3124,17,22,44,3,1,2,126,1,0,0,94546,TRUE,0
3125,20,198,45,2,2.8,1,0,1,0,0,95053,TRUE,0
3126,20,18,46,1,0.2,1,0,1,0,0,92521,TRUE,0
3127,32,74,57,4,0.7,1,0,1,0,0,92780,FALSE,0
3128,14,61,40,4,0.2,3,0,0,0,0,94539,TRUE,0
3129,12,64,38,2,1.8,1,0,0,0,0,94115,FALSE,0
3130,14,10,39,2,0.3,2,0,1,1,0,92705,FALSE,0
3131,-2,82,23,2,1.8,2,0,1,1,0,92152,FALSE,0
3132,22,61,47,3,2.7,2,168,1,0,0,94025,TRUE,0
3133,7,83,32,2,2.5,1,148,0,1,0,94302,TRUE,0
3134,5,73,30,3,2.6,3,0,0,0,0,93711,TRUE,0
3135,30,22,54,2,0.4,1,89,0,0,0,95060,TRUE,0
3136,0,91,25,2,1.8,2,321,0,0,0,95039,FALSE,0
3137,34,65,60,3,2.2,3,94,1,1,1,95354,FALSE,0
3138,36,13,61,3,0.5,1,0,0,0,0,91711,TRUE,0
3139,11,103,36,1,4.6,1,255,0,0,0,93555,TRUE,0
3140,26,95,52,1,0.3,1,0,0,0,0,92130,TRUE,0
3141,7,31,33,4,1,1,0,1,0,0,94303,TRUE,0
3142,31,131,57,3,0.6,1,0,0,0,0,90405,TRUE,1
3143,8,175,34,4,1.1,3,0,1,1,1,95051,TRUE,1
3144,24,38,50,4,0.1,1,0,0,0,0,91105,TRUE,0
3145,18,104,43,3,1,1,0,0,0,0,91711,TRUE,0
3146,10,114,34,3,3.3,3,0,0,0,0,94305,FALSE,1
3147,1,38,26,4,1.7,2,0,0,0,0,91910,TRUE,0
3148,0,30,26,4,1.3,3,0,1,0,0,94024,TRUE,0
3149,22,19,48,2,0.1,3,106,0,0,0,95616,FALSE,0
3150,25,25,49,4,1,1,0,1,0,0,95192,TRUE,0
3151,22,124,47,4,5,3,0,0,0,0,90027,FALSE,1
3152,19,20,43,3,0.5,1,0,0,0,0,94110,FALSE,0
3153,15,83,40,1,1,3,0,0,0,0,90275,FALSE,0
3154,5,18,31,4,0.3,2,0,1,0,0,94111,FALSE,0
3155,1,99,27,1,3,3,149,1,0,0,94305,FALSE,1
3156,29,62,55,3,0.3,2,0,0,0,0,92626,TRUE,0
3157,30,24,54,1,0.1,2,0,0,0,0,92647,FALSE,0
3158,-1,13,23,4,1,1,84,0,0,0,94720,TRUE,0
3159,28,64,54,2,0.8,3,0,0,1,0,90095,TRUE,0
3160,33,62,57,3,2.67,1,240,0,0,0,92831,FALSE,0
3161,15,158,41,1,4.7,2,0,1,1,1,94304,FALSE,1
3162,4,88,28,1,5.4,1,0,0,0,0,94024,TRUE,0
3163,7,28,33,4,0.8,1,0,0,0,0,94109,TRUE,0
3164,27,52,51,2,1,3,0,0,0,0,94132,FALSE,0
3165,4,82,28,4,0,1,0,1,0,0,95136,TRUE,0
3166,37,140,63,2,6.9,1,97,1,0,0,91711,FALSE,0
3167,4,80,29,1,0.8,2,0,1,0,0,90028,TRUE,0
3168,38,58,62,4,1.2,2,228,1,0,0,94720,FALSE,0
3169,25,180,51,1,1.7,1,0,0,0,0,94701,TRUE,0
3170,28,55,52,1,1.6,2,227,0,0,0,94608,FALSE,0
3171,16,65,43,3,2.67,2,100,0,0,0,94110,FALSE,0
3172,12,62,39,3,2.33,2,0,0,0,0,91910,FALSE,0
3173,9,23,35,4,0.3,1,0,0,0,0,95670,FALSE,0
3174,10,35,34,1,1.7,1,0,0,0,0,94309,TRUE,0
3175,24,35,49,4,0.2,2,0,1,0,0,94701,FALSE,0
3176,18,74,43,4,0.4,1,0,0,0,0,92009,FALSE,0
3177,24,14,48,3,0.4,1,0,0,0,0,91330,TRUE,0
3178,4,83,30,2,1.5,3,199,1,0,0,91007,FALSE,0
3179,21,71,46,4,1.9,3,0,0,0,0,95814,FALSE,0
3180,17,53,43,2,0.7,1,130,0,1,0,90245,TRUE,0
3181,3,103,27,2,0.6,1,84,0,0,0,92121,FALSE,0
3182,15,109,39,1,1.7,1,0,0,0,0,95827,TRUE,0
3183,33,60,58,2,1.9,2,94,0,1,0,94304,TRUE,0
3184,17,12,44,3,0.67,2,0,0,0,0,94542,TRUE,0
3185,15,141,39,2,8,1,0,0,0,0,92354,TRUE,0
3186,10,128,35,1,3.8,1,0,0,0,0,92843,TRUE,0
3187,16,98,41,3,1,1,296,0,0,0,95192,FALSE,0
3188,18,41,43,1,0.5,3,0,0,0,0,94035,FALSE,0
3189,25,90,55,2,4.5,3,0,1,0,0,90717,FALSE,0
3190,6,31,32,1,0.3,1,0,0,0,0,92675,FALSE,0
3191,26,74,56,1,3,3,0,0,0,0,91335,FALSE,0
3192,5,83,30,4,1.8,3,0,1,0,0,93101,FALSE,0
3193,39,35,65,1,0.5,3,0,0,0,0,94005,FALSE,0
3194,7,140,31,1,4,1,0,1,0,0,95616,FALSE,0
3195,15,65,41,3,0.5,3,0,0,0,0,90019,FALSE,0
3196,29,35,55,3,1.4,1,0,0,0,0,90007,FALSE,0
3197,7,73,37,4,1.8,3,0,1,0,0,94043,TRUE,0
3198,10,29,34,1,1.5,2,0,0,0,0,93555,TRUE,0
3199,9,55,34,4,2,2,147,1,0,0,92122,FALSE,0
3200,9,20,33,4,0.7,2,0,0,0,0,95521,TRUE,0
3201,23,70,48,1,2.8,2,0,0,0,0,92122,FALSE,0
3202,3,81,28,4,0.2,1,0,0,0,0,92121,FALSE,0
3203,4,25,30,2,0.3,1,0,0,1,0,92173,TRUE,0
3204,20,119,44,2,7.5,1,239,0,0,0,92677,TRUE,0
3205,35,49,61,4,1.7,2,185,0,0,0,90095,FALSE,0
3206,33,38,59,1,1.4,1,0,1,0,0,92407,TRUE,0
3207,7,80,33,2,1.5,3,0,1,0,0,91103,TRUE,0
3208,32,84,56,1,4.3,1,0,1,0,0,93407,TRUE,0
3209,29,61,53,4,1.6,2,0,0,0,0,95032,TRUE,0
3210,16,173,42,2,1.5,2,373,1,0,1,91355,TRUE,1
3211,19,60,43,2,2.5,1,0,0,1,0,94301,FALSE,0
3212,9,83,35,2,4.5,3,0,0,0,0,90277,TRUE,0
3213,35,59,61,1,2.8,2,0,0,0,0,92697,FALSE,0
3214,9,32,39,3,2,3,116,0,0,0,90212,TRUE,0
3215,37,33,61,3,0.1,3,0,0,0,0,91775,TRUE,0
3216,15,19,40,4,0.2,3,0,0,0,0,90630,TRUE,0
3217,8,14,34,4,0.3,1,0,0,0,0,95014,FALSE,0
3218,39,94,65,4,4.1,1,120,1,0,1,93022,TRUE,1
3219,16,154,40,2,6.1,1,325,0,0,0,94122,TRUE,0
3220,15,33,39,1,2,2,0,0,0,0,92346,FALSE,0
3221,35,28,61,2,0.2,3,135,0,0,0,93302,TRUE,0
3222,16,44,40,1,1.8,1,0,0,1,0,93407,TRUE,0
3223,23,81,49,2,0.8,3,0,0,0,0,93107,FALSE,0
3224,18,29,43,1,0.5,3,0,0,0,0,95126,TRUE,0
3225,21,58,45,3,0.3,3,0,0,1,0,94025,TRUE,0
3226,28,38,52,4,0.9,2,0,1,0,0,95064,FALSE,0
3227,8,82,32,3,1.5,1,0,1,0,0,93943,TRUE,0
3228,7,18,31,1,0.4,3,0,0,0,0,94720,TRUE,0
3229,2,45,27,2,1.7,2,0,1,0,0,94305,FALSE,0
3230,9,64,33,4,3.4,1,0,0,0,0,92507,FALSE,0
3231,40,48,65,3,2.4,1,0,1,0,0,94708,FALSE,0
3232,37,24,62,1,0.3,3,0,0,1,0,90717,TRUE,0
3233,25,65,55,4,2,3,0,0,0,0,92093,TRUE,0
3234,20,111,46,1,0,1,329,0,0,0,95037,FALSE,0
3235,12,114,37,3,0.6,2,0,0,0,0,91107,TRUE,0
3236,35,39,60,2,1.6,3,0,0,0,0,91711,TRUE,0
3237,14,19,44,1,0.75,3,0,1,0,0,94112,FALSE,0
3238,9,22,35,3,0.1,2,0,1,0,1,94085,TRUE,0
3239,28,49,52,4,1.1,2,0,0,0,0,94928,TRUE,0
3240,4,40,30,1,0.3,1,0,0,0,0,90095,TRUE,0
3241,36,63,62,1,1.6,1,118,0,0,0,93407,TRUE,0
3242,15,55,41,1,2.8,1,0,0,0,0,94305,FALSE,0
3243,14,33,38,1,2,2,0,0,0,0,92096,TRUE,0
3244,26,31,52,4,1.5,3,0,0,0,0,92054,TRUE,0
3245,24,24,48,4,0.2,1,0,0,0,0,92624,TRUE,0
3246,22,81,47,4,3.6,3,0,1,0,0,90009,TRUE,0
3247,17,81,41,1,0.8,2,223,0,0,0,95422,TRUE,0
3248,20,113,44,2,3.3,1,0,1,0,0,95032,TRUE,0
3249,6,92,31,2,3.3,1,0,0,0,0,92037,FALSE,0
3250,25,81,50,1,1.2,1,0,0,0,0,92806,FALSE,0
3251,11,101,36,3,1.2,3,0,1,1,0,90212,FALSE,0
3252,26,78,52,3,3,2,0,1,0,0,90720,FALSE,0
3253,38,78,62,2,0,3,0,0,0,0,92521,TRUE,0
3254,30,35,55,1,1.5,2,118,1,0,0,94025,FALSE,0
3255,37,9,61,2,0.3,3,0,0,0,0,93907,TRUE,0
3256,7,82,34,4,2,2,0,1,0,0,95741,TRUE,0
3257,9,41,34,1,2.5,3,0,0,0,0,94305,FALSE,0
3258,35,84,59,1,1.8,3,0,0,0,0,92407,TRUE,0
3259,17,42,41,4,2.2,2,185,0,1,0,91910,TRUE,0
3260,8,54,33,3,2.3,1,0,1,0,0,92251,FALSE,0
3261,30,84,55,2,0,3,0,0,0,0,95821,FALSE,0
3262,40,131,64,1,3.8,1,0,0,0,0,91103,FALSE,0
3263,19,85,44,2,3.8,3,0,0,0,0,90024,TRUE,0
3264,8,84,32,4,3.4,1,0,0,0,0,92093,TRUE,0
3265,41,114,67,4,2.4,3,0,0,0,0,95616,TRUE,0
3266,14,61,40,3,0.5,3,0,0,0,0,94612,TRUE,0
3267,31,39,57,1,2.2,3,0,1,0,0,92821,TRUE,0
3268,35,21,59,2,1,1,120,0,0,0,95818,TRUE,0
3269,17,111,43,4,5.4,3,0,0,0,0,91423,TRUE,1
3270,34,68,58,2,2.8,1,113,0,0,0,94305,FALSE,0
3271,23,179,50,4,3.6,2,0,0,0,0,94609,TRUE,1
3272,27,93,52,4,4.1,2,0,1,0,0,90291,FALSE,1
3273,9,85,35,2,1.8,1,0,0,0,0,92121,FALSE,0
3274,15,180,40,1,4.1,1,0,0,0,0,90095,FALSE,0
3275,5,110,31,2,1.5,3,0,0,0,0,92123,TRUE,0
3276,8,65,32,1,1.2,1,268,0,0,0,95134,TRUE,0
3277,31,159,55,1,3.9,3,0,0,0,0,92123,FALSE,1
3278,19,81,43,2,3.2,1,0,0,0,0,92121,TRUE,0
3279,6,132,31,1,3.8,1,0,0,0,0,94571,TRUE,0
3280,-1,44,26,1,2,2,0,0,0,0,94901,FALSE,0
3281,33,98,58,1,2.6,1,0,0,0,0,90277,FALSE,0
3282,25,62,51,2,1.5,2,0,1,0,0,95014,TRUE,0
3283,21,91,45,1,4.7,1,0,0,0,0,95054,TRUE,0
3284,30,29,56,4,0.7,2,87,0,0,0,92152,TRUE,0
3285,-1,101,25,4,2.1,3,0,1,0,0,95819,FALSE,0
3286,13,65,38,3,0.7,2,0,0,0,0,91706,TRUE,0
3287,36,58,62,1,2.8,2,0,1,0,0,95020,FALSE,0
3288,13,32,39,2,0.8,3,0,0,0,0,90747,TRUE,0
3289,30,140,56,4,0.5,1,292,0,0,0,94122,FALSE,1
3290,25,44,50,1,0.3,1,187,1,0,0,94303,TRUE,0
3291,27,113,52,1,0.1,3,0,0,0,0,92038,FALSE,0
3292,28,38,53,1,1.3,2,0,0,0,0,94998,TRUE,0
3293,-1,13,25,4,0.4,1,0,0,1,0,95616,FALSE,0
3294,20,62,44,2,2.5,1,0,0,1,0,94939,TRUE,0
3295,12,29,42,3,2,3,0,0,0,0,93611,FALSE,0
3296,16,141,42,3,4,2,0,0,0,0,94960,FALSE,1
3297,37,132,63,1,4.4,2,0,0,0,0,94080,TRUE,1
3298,32,23,57,1,0.3,3,0,1,0,0,93407,TRUE,0
3299,32,11,56,2,0.3,1,89,0,0,0,94110,FALSE,0
3300,34,90,60,4,1.9,2,0,0,0,0,92192,TRUE,0
3301,38,43,62,1,1.9,2,0,0,0,0,92354,TRUE,0
3302,22,59,48,4,2.6,1,0,1,0,0,90086,TRUE,0
3303,11,28,37,2,0.8,3,0,0,0,0,94501,FALSE,0
3304,29,28,55,2,0.7,2,82,1,0,0,94539,TRUE,0
3305,17,108,42,3,1,1,383,0,0,0,95120,TRUE,0
3306,13,78,39,1,2.8,3,0,0,0,0,95616,FALSE,0
3307,22,65,47,1,2.4,1,0,0,0,0,90840,TRUE,0
3308,10,25,34,4,1,1,0,0,0,0,92038,TRUE,0
3309,23,108,48,2,3.8,3,0,1,0,0,92120,FALSE,0
3310,27,43,52,4,0.2,2,0,0,0,0,94611,TRUE,0
3311,29,95,53,4,1,2,0,1,0,0,94720,TRUE,0
3312,25,24,49,1,0.3,1,0,0,0,0,95819,FALSE,0
3313,22,190,47,2,8.8,1,0,0,0,0,94550,FALSE,0
3314,24,24,48,1,0.9,3,0,0,0,0,91950,FALSE,0
3315,13,41,38,4,1.7,1,0,0,0,0,90073,TRUE,0
3316,22,80,48,3,1.1,1,0,0,0,0,94720,FALSE,0
3317,26,63,56,3,2,3,0,0,0,0,94501,TRUE,0
3318,41,79,65,3,2,3,0,0,0,0,90035,FALSE,0
3319,20,105,46,4,3.2,1,0,0,0,0,90089,FALSE,1
3320,35,153,60,3,2,3,0,1,0,0,95136,FALSE,1
3321,25,114,50,1,0.6,1,0,1,0,0,92104,FALSE,0
3322,15,120,41,1,5.2,1,0,0,0,0,94521,TRUE,0
3323,16,104,41,1,4,3,0,1,0,1,92008,TRUE,0
3324,35,20,60,1,1.3,1,0,0,0,0,92110,TRUE,0
3325,31,41,57,1,1.4,1,0,0,1,0,91401,TRUE,0
3326,23,35,48,2,1.3,1,0,0,0,0,93302,FALSE,0
3327,27,174,53,1,2.9,2,0,0,0,0,91006,TRUE,1
3328,18,164,42,1,1.3,3,0,1,1,1,93407,TRUE,1
3329,20,22,45,1,0.1,1,0,0,0,0,90230,FALSE,0
3330,10,132,35,1,3.8,1,82,1,0,0,94123,FALSE,0
3331,9,32,34,4,1.1,3,0,0,0,0,95054,TRUE,0
3332,42,21,67,3,0.1,3,0,1,0,0,94607,FALSE,0
3333,9,49,36,2,1.67,2,0,1,0,0,94402,FALSE,0
3334,13,79,37,4,0.1,2,280,0,0,0,91711,TRUE,0
3335,14,30,40,2,0.8,3,86,0,0,0,94720,FALSE,0
3336,10,118,35,2,7.8,1,358,0,0,0,92069,FALSE,0
3337,34,11,60,4,0.7,3,0,0,0,0,94305,TRUE,0
3338,29,61,59,3,2,3,0,0,0,0,92008,TRUE,0
3339,9,43,35,4,1.2,2,0,0,1,0,92037,TRUE,0
3340,1,141,27,4,5.1,3,354,0,0,0,95135,FALSE,1
3341,3,54,29,4,1.8,3,0,0,0,0,94104,FALSE,0
3342,9,33,35,2,0.3,1,0,0,1,0,91125,TRUE,0
3343,13,84,38,3,1.2,3,121,1,0,0,91330,TRUE,0
3344,37,125,62,1,1,3,0,0,0,0,94801,TRUE,1
3345,19,110,43,1,3.4,1,0,1,0,0,90639,FALSE,0
3346,11,14,35,4,1,1,0,1,0,1,94720,TRUE,0
3347,15,65,41,2,2.8,1,0,1,0,0,92037,TRUE,0
3348,41,78,65,3,2,3,0,1,0,1,92109,TRUE,0
3349,35,18,61,3,0.3,3,0,0,0,0,94303,FALSE,0
3350,25,95,55,2,4.5,3,275,0,0,0,92407,FALSE,0
3351,3,95,28,2,1.8,2,0,0,0,0,90245,FALSE,0
3352,26,191,52,1,1.7,1,0,0,0,0,92121,TRUE,0
3353,4,19,34,1,0.67,3,83,0,0,0,92521,TRUE,0
3354,23,19,49,4,0.6,3,0,1,0,0,94521,TRUE,0
3355,18,39,42,1,0.3,3,0,0,0,0,92703,TRUE,0
3356,23,93,49,1,2.4,1,0,1,0,0,90036,TRUE,0
3357,23,115,49,3,4.6,3,0,0,0,0,95051,FALSE,1
3358,6,112,32,1,2.7,2,408,1,1,1,94111,TRUE,0
3359,35,40,59,4,0.4,1,0,0,0,0,94536,FALSE,0
3360,19,45,43,3,0.6,2,0,0,0,0,91773,FALSE,0
3361,24,133,48,1,5,1,0,0,0,0,90740,FALSE,0
3362,5,85,31,3,1.6,1,87,1,0,0,94117,TRUE,0
3363,4,18,30,2,0.3,2,0,0,0,0,90277,TRUE,0
3364,34,54,58,4,1.3,2,0,0,0,0,93003,TRUE,0
3365,15,41,41,2,2.4,2,105,0,0,0,94143,FALSE,0
3366,8,21,38,1,0.67,3,0,0,0,0,95060,TRUE,0
3367,9,152,33,1,6,1,0,1,0,0,90024,TRUE,0
3368,27,53,51,1,1.6,2,0,0,0,0,92122,TRUE,0
3369,18,163,45,3,5.33,2,0,1,0,1,94720,FALSE,1
3370,10,84,34,4,0.1,2,0,0,0,0,95616,TRUE,0
3371,13,59,39,3,0.9,3,199,0,1,0,90033,TRUE,0
3372,18,33,44,3,0.5,2,0,0,0,0,95351,FALSE,0
3373,29,81,55,4,4.9,1,209,0,0,0,94928,TRUE,0
3374,2,182,28,3,7.2,2,442,1,0,1,92660,TRUE,1
3375,31,61,57,1,2.2,3,0,0,0,0,91360,FALSE,0
3376,18,88,43,4,1.1,2,0,0,0,0,90089,TRUE,nan
3377,21,170,46,2,2.8,1,0,0,0,0,95136,FALSE,0
3378,10,83,35,4,0.7,3,315,0,0,0,95370,TRUE,0
3379,0,44,25,4,0.6,2,0,1,0,0,94536,FALSE,nan
3380,41,83,65,3,2,3,0,0,0,0,94305,TRUE,0
3381,38,21,64,1,0.8,2,76,1,0,0,95422,FALSE,0
3382,15,143,39,1,3.5,1,0,1,0,0,91711,TRUE,0
3383,36,103,62,2,2.8,1,0,0,1,1,92182,TRUE,0
3384,22,135,46,3,4.1,1,213,0,0,0,95135,TRUE,1
3385,11,162,36,1,8.6,1,153,0,1,0,94583,TRUE,0
3386,17,73,42,4,0.4,1,0,0,1,0,90089,FALSE,0
3387,10,142,35,4,0.8,3,0,0,0,0,94061,FALSE,1
3388,37,25,63,2,0.2,3,0,0,0,0,94035,TRUE,0
3389,21,115,45,2,3.3,1,85,0,0,0,91320,TRUE,0
3390,3,88,27,3,0.8,1,238,0,0,0,92182,FALSE,0
3391,3,73,29,3,0.3,3,0,0,0,0,94720,FALSE,0
3392,29,94,55,1,0.8,3,221,0,0,0,94109,FALSE,0
3393,7,58,32,1,1,1,0,0,0,0,92612,TRUE,0
3394,11,81,37,3,0.9,2,0,1,0,0,95123,TRUE,0
3395,-1,113,25,4,2.1,3,0,0,0,0,90089,TRUE,0
3396,16,35,41,2,1.4,2,135,0,0,0,94061,FALSE,0
3397,28,65,52,1,0,1,0,1,0,0,93106,TRUE,0
3398,6,170,31,2,6.7,1,137,0,0,0,94010,TRUE,0
3399,14,62,40,2,2.4,2,0,1,0,0,92028,TRUE,0
3400,29,54,54,2,2.1,3,97,0,0,0,94720,FALSE,0
3401,22,39,48,1,1.2,2,0,0,0,0,94065,FALSE,0
3402,15,28,39,1,1.4,3,118,1,0,0,95818,TRUE,0
3403,40,95,64,2,0,3,0,1,0,0,90095,TRUE,0
3404,29,82,54,3,3.7,2,0,0,0,0,94709,TRUE,1
3405,14,21,39,1,0.6,3,101,0,0,0,94303,FALSE,0
3406,30,50,55,2,2.1,3,0,0,0,0,94061,TRUE,0
3407,12,34,42,3,2,3,0,1,0,0,92177,FALSE,0
3408,32,19,58,4,0.7,3,0,0,0,0,90405,FALSE,0
3409,21,71,45,4,1.9,1,0,0,0,0,90029,TRUE,0
3410,5,113,29,2,2,2,84,1,0,0,95351,TRUE,0
3411,11,9,36,4,0.2,3,0,0,0,0,90230,TRUE,0
3412,37,118,63,1,2,1,427,0,0,0,94010,FALSE,0
3413,29,79,55,4,4.9,1,0,0,0,0,90029,FALSE,0
3414,24,72,54,3,1.4,3,0,1,0,0,95123,FALSE,0
3415,36,18,61,1,1.3,1,0,0,0,0,95010,FALSE,0
3416,12,93,36,2,2.2,1,0,1,0,0,90720,TRUE,0
3417,37,62,61,1,0,2,244,0,0,0,94111,TRUE,0
